GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
C.  Incineration and open burning of waste (5),206.20487311159337,2.3953911487476,0.08325173519016,Summary1.As2,ITALY,2008,Subsector,5.  Waste
D.  Wastewater treatment and discharge,,105.83935947562895,4.4376043925711,Summary1.As2,ITALY,2008,Subsector,5.  Waste
