GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),345110.1967233736,,,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
                                           Sectoral approach(2),349868.4048206705,244.7932581876926,12.21716760782962,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
1.  Energy industries,56430.622947847034,2.1193243620051,1.62321047966018,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,66637.93320437269,3.71325109173361,1.58548504826511,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
3.  Transport,128344.51457212912,37.35482879429423,3.81416842092693,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
4.  Other sectors,96113.91851803933,201.54727888679184,5.13325222270792,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
5.  Other,2341.415578282308,0.05857505286782,0.06105143626948,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
B. Fugitive emissions from fuels,4270.340242299277,263.19498458709194,0.08758059373795,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
1.  Solid fuels,,194.61673836655635,,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,4270.340242299277,68.5782462205356,0.08758059373795,,,,Summary1.As1,FRANCE,1993,Subsector,1. Energy
