GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),373153.73491690407,,,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
                                           Sectoral approach(2),378242.1064863971,180.7680690888368,14.16394499646066,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
1.  Energy industries,62846.90948919419,1.3304314840957,1.9899326258919,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,69440.5987038101,3.27449675356611,2.30690039064363,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
3.  Transport,143249.16906505375,19.5649375456507,4.87856164291725,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
4.  Other sectors,99830.26689355781,156.42681794044498,4.93219192470761,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
5.  Other,2875.162334781255,0.17138536507933,0.05635841230027,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
B. Fugitive emissions from fuels,3973.053392520753,105.32235469399802,0.09569034910188,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
1.  Solid fuels,,46.53431471341339,,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,3973.053392520753,58.78803998058463,0.09569034910188,,,,Summary1.As1,FRANCE,2003,Subsector,1. Energy
