GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),351316.7673894971,,,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
                                           Sectoral approach(2),350511.6649173394,145.56717311167117,12.21372037053607,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
1.  Energy industries,60320.6810925565,1.5230344397786,1.5084512231589,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,58156.800883036514,4.83134002720651,1.42598778819986,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
3.  Transport,133445.9004686952,9.63446108611716,4.28803283226734,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
4.  Other sectors,96330.06277340828,129.4538829715167,4.94534145016398,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
5.  Other,2258.219699642879,0.12445458705223,0.04590707674599,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
B. Fugitive emissions from fuels,4221.362922061123,61.4291413047169,0.12740974000521,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
1.  Solid fuels,,2.098387263,,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,4221.362922061123,59.3307540417169,0.12740974000521,,,,Summary1.As1,FRANCE,2010,Subsector,1. Energy
