GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),312104.4257383165,,,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
                                           Sectoral approach(2),312762.60571813793,99.39968316775482,12.59788918555525,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
1.  Energy industries,48954.80214007981,1.88339484704214,1.02215516525353,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,50445.58567177781,4.40474661254755,1.76515805649968,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
3.  Transport,133745.27075355675,6.37776463401084,4.98510764686173,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
4.  Other sectors,78270.25392323747,86.6636874377384,4.7975566532165,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
5.  Other,1346.6932294861308,0.07008963641589,0.02791166372381,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
B. Fugitive emissions from fuels,2957.8002766815443,49.28602270356332,0.04610843949988,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
1.  Solid fuels,,0.64981132634882,,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,2957.8002766815443,48.6362113772145,0.04610843949988,,,,Summary1.As1,FRANCE,2016,Subsector,1. Energy
