GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),349273.890448297,,,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
                                           Sectoral approach(2),347661.3415465946,139.9277564694572,11.85485454371958,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
1.  Energy industries,59823.12855225554,1.46337518757283,1.26131108571808,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,54270.947771511346,4.13225105323165,1.4205742114579,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
3.  Transport,132688.73676714377,10.59026815092791,4.13539996527291,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
4.  Other sectors,98621.85221499513,123.62079509979283,4.99137146352936,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
5.  Other,2256.6762406888083,0.12106697793196,0.04619781774133,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
B. Fugitive emissions from fuels,4630.170064794697,58.69242653327575,0.15988475965165,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
1.  Solid fuels,,2.09727441592324,,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,4630.170064794697,56.59515211735251,0.15988475965165,,,,Summary1.As1,FRANCE,2009,Subsector,1. Energy
