GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),362632.6112381111,,,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
                                           Sectoral approach(2),375242.26161128434,193.34635681153566,13.48905970518156,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
1.  Energy industries,62923.30653505834,1.44715815785698,1.73484249893708,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,69828.40210715719,3.51249025966996,1.81156963950017,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
3.  Transport,140456.3076984181,26.04750694280608,4.95368369207487,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
4.  Other sectors,100032.20351972262,162.3000959207665,4.93660295863075,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
5.  Other,2002.041750928067,0.03910553043613,0.05236091603869,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
B. Fugitive emissions from fuels,4147.377695737296,177.9951190310616,0.09323539765135,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
1.  Solid fuels,,117.84258328534342,,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,4147.377695737296,60.15253574571815,0.09323539765135,,,,Summary1.As1,FRANCE,1999,Subsector,1. Energy
