GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),310289.12566781323,,,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
                                           Sectoral approach(2),309676.52327505243,95.85355261296893,12.59071996028325,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
1.  Energy industries,45378.12541968065,1.43308932411317,0.89375268854715,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,50544.2631273319,4.08556523552936,1.75008239397871,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
3.  Transport,133451.56412114005,6.46332258288064,4.93070561507141,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
4.  Other sectors,78265.89273250772,83.76235178393038,4.97453976340146,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
5.  Other,2036.6778743920959,0.10922368651538,0.04163949928452,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
B. Fugitive emissions from fuels,2945.8352320762633,48.35155933192806,0.04695715191342,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
1.  Solid fuels,,0.59821497169335,,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,2945.8352320762633,47.75334436023471,0.04695715191342,,,,Summary1.As1,FRANCE,2015,Subsector,1. Energy
