GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),16432.878578747528,,,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
                                           Sectoral approach(2),15971.919013963265,15.31111637684651,0.71928594166471,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
1.  Energy industries,4846.794856158021,0.21788629230394,0.07728116243091,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,2228.6659274,0.115684936,0.0176192159,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
3.  Transport,6106.379984278736,0.48090971609332,0.20694925890584,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
4.  Other sectors,2790.078246126509,14.49663543244925,0.41743630442796,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
B. Fugitive emissions from fuels,236.72251863739783,7.79957265119768,0.00069577066046,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,236.72251863739783,7.79957265119768,0.00069577066046,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
A.  Mineral industry,1201.303691927028,,,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
B.  Chemical industry,547.8630716564466,,0.366975098535,,,Summary1.As1,CROATIA,2016,Subsector,1. Energy
