GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),20385.14626964888,,,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
                                           Sectoral approach(2),20165.337838727897,14.95638962716086,0.81744165058652,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
1.  Energy industries,6771.621895709497,0.19173157861049,0.081252126,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,3872.7788762649598,0.2237257034384,0.03413921194384,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
3.  Transport,6079.110758486246,0.86274515614418,0.24936351092641,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
4.  Other sectors,3441.826308267195,13.67818718896779,0.45268680171627,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
B. Fugitive emissions from fuels,636.8184859726318,10.5761505955088,0.00083513550698,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,636.8184859726318,10.5761505955088,0.00083513550698,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
A.  Mineral industry,1868.3391350493619,,,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
B.  Chemical industry,676.6426886446561,0.129135,2.38183866,,,Summary1.As1,CROATIA,2008,Subsector,1. Energy
