GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
CO2 captured,0.3562,,,,,,Summary1.As3,JAPAN,2006,Sector
Indirect CO2,3161.5916353860007,,,,,,Summary1.As3,JAPAN,2006,Sector
International bunkers,36650.19799509775,1.8643137438368,1.01510663778979,,,,Summary1.As3,JAPAN,2007,Sector
CO2 emissions from biomass,55951.67717043812,,,,,,Summary1.As3,JAPAN,2007,Sector
CO2 captured,0.371,,,,,,Summary1.As3,JAPAN,2007,Sector
Indirect CO2,3009.162556477704,,,,,,Summary1.As3,JAPAN,2007,Sector
International bunkers,34259.78348508598,1.714738021464,0.950280721299,,,,Summary1.As3,JAPAN,2008,Sector
CO2 emissions from biomass,53318.69536294179,,,,,,Summary1.As3,JAPAN,2008,Sector
Indirect CO2,2710.927225343691,,,,,,Summary1.As3,JAPAN,2008,Sector
International bunkers,30233.94422119225,1.51878924840633,0.83792016172467,,,,Summary1.As3,JAPAN,2009,Sector
CO2 emissions from biomass,50385.72041852708,,,,,,Summary1.As3,JAPAN,2009,Sector
Indirect CO2,2501.3481848099764,,,,,,Summary1.As3,JAPAN,2009,Sector
International bunkers,30732.98760625178,1.48324395337798,0.85200927993586,,,,Summary1.As3,JAPAN,2010,Sector
CO2 emissions from biomass,53854.606675308736,,,,,,Summary1.As3,JAPAN,2010,Sector
Indirect CO2,2430.037225280702,,,,,,Summary1.As3,JAPAN,2010,Sector
International bunkers,31095.50498084557,1.34767423830827,0.86463382056307,,,,Summary1.As3,JAPAN,2011,Sector
CO2 emissions from biomass,53123.02356767712,,,,,,Summary1.As3,JAPAN,2011,Sector
Indirect CO2,2342.7432105016023,,,,,,Summary1.As3,JAPAN,2011,Sector
International bunkers,32027.882292007736,1.35704022370491,0.89070878376355,,,,Summary1.As3,JAPAN,2012,Sector
CO2 emissions from biomass,53841.40304682028,,,,,,Summary1.As3,JAPAN,2012,Sector
Indirect CO2,2272.2619782484144,,,,,,Summary1.As3,JAPAN,2012,Sector
International bunkers,32993.64189075204,1.34609188885519,0.88282422317961,,,,Summary1.As3,JAPAN,2013,Sector
CO2 emissions from biomass,54840.30639557673,,,,,,Summary1.As3,JAPAN,2013,Sector
Indirect CO2,2279.0484237546952,,,,,,Summary1.As3,JAPAN,2013,Sector
International bunkers,31706.355040648345,1.26440362518459,0.84766116557416,,,,Summary1.As3,JAPAN,2014,Sector
CO2 emissions from biomass,54902.71259795069,,,,,,Summary1.As3,JAPAN,2014,Sector
Indirect CO2,2208.016789058829,,,,,,Summary1.As3,JAPAN,2014,Sector
International bunkers,33495.0339979719,1.41974747264796,0.89534093543325,,,,Summary1.As3,JAPAN,2015,Sector
CO2 emissions from biomass,55398.790470024,,,,,,Summary1.As3,JAPAN,2015,Sector
Indirect CO2,2185.083369661896,,,,,,Summary1.As3,JAPAN,2015,Sector
International bunkers,35007.83666772172,1.48036794238641,0.93567421895218,,,,Summary1.As3,JAPAN,2016,Sector
CO2 emissions from biomass,55624.91751041159,,,,,,Summary1.As3,JAPAN,2016,Sector
CO2 captured,29.222,,,,,,Summary1.As3,JAPAN,2016,Sector
Indirect CO2,2147.230623864109,,,,,,Summary1.As3,JAPAN,2016,Sector
International bunkers,35105.030955905226,1.40239592273679,0.93854668710836,,,,Summary1.As3,JAPAN,2017,Sector
CO2 emissions from biomass,60736.66108269585,,,,,,Summary1.As3,JAPAN,2017,Sector
CO2 captured,126.8,,,,,,Summary1.As3,JAPAN,2017,Sector
Indirect CO2,2111.336912169298,,,,,,Summary1.As3,JAPAN,2017,Sector
International bunkers,36483.09612195602,1.47641176307252,0.97515161826121,,,,Summary1.As3,JAPAN,2018,Sector
CO2 emissions from biomass,61451.05014121792,,,,,,Summary1.As3,JAPAN,2018,Sector
CO2 captured,79.58,,,,,,Summary1.As3,JAPAN,2018,Sector
Indirect CO2,2063.1113105749764,,,,,,Summary1.As3,JAPAN,2018,Sector
International bunkers,36591.38670847718,1.48291083977415,0.97841190205301,,,,Summary1.As3,JAPAN,2019,Sector
CO2 emissions from biomass,65922.18103570645,,,,,,Summary1.As3,JAPAN,2019,Sector
CO2 captured,64.51,,,,,,Summary1.As3,JAPAN,2019,Sector
Indirect CO2,2006.3423963830144,,,,,,Summary1.As3,JAPAN,2019,Sector
International bunkers,24741.143468900285,1.51128096477385,0.65000484099036,,,,Summary1.As3,JAPAN,2020,Sector
CO2 emissions from biomass,63425.50574919422,,,,,,Summary1.As3,JAPAN,2020,Sector
Indirect CO2,1866.6826987117524,,,,,,Summary1.As3,JAPAN,2020,Sector
International bunkers,28025.623617651167,1.52449300628413,0.73995338983945,,,,Summary1.As3,JAPAN,2021,Sector
CO2 emissions from biomass,69490.5741329981,,,,,,Summary1.As3,JAPAN,2021,Sector
Indirect CO2,1871.6688671441675,,,,,,Summary1.As3,JAPAN,2021,Sector
